Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
9,2,1,1,7,5,3,62,0,5,2,4,0,19,6878.620780068357,1,0,1,1,8,0,3,1,1,4,4,0,0,0,0,0
8,1,2,1,6,5,4,24,1,5,2,4,0,31,7074.85254623858,1,0,1,1,15,0,2,2,3,3,3,0,1,0,0,0
8,1,3,1,6,4,4,50,0,5,2,4,0,34,19751.61334754785,3,0,2,1,1,0,2,2,4,3,4,0,0,0,0,0
6,1,2,1,2,1,4,63,1,4,2,4,0,20,19405.714345898705,2,0,2,1,1,0,2,2,4,4,4,0,0,0,0,0
8,1,2,1,6,4,4,49,0,3,2,4,0,42,13750.20755808371,2,0,1,1,3,0,2,2,4,1,4,0,0,0,0,0
6,1,2,1,5,4,4,50,0,5,2,4,0,30,10351.661356547605,2,0,1,1,2,0,2,2,2,3,4,0,0,0,0,0
7,1,3,1,6,2,3,56,0,5,2,4,0,37,10666.6666666667,2,0,1,1,4,0,2,2,4,1,4,0,1,0,0,0
8,1,1,1,6,3,4,37,0,5,2,4,0,14,7040.929767040994,1,0,1,1,3,0,3,1,3,3,3,0,0,0,0,0
7,1,2,1,7,5,2,36,0,4,2,4,0,26,3845.5843666701826,3,0,1,1,2,0,2,2,4,4,4,0,0,0,0,0
7,1,3,1,6,2,3,55,0,5,2,4,0,31,10660.430388016413,1,0,1,1,6,0,2,2,4,1,4,0,1,0,0,0
9,1,4,1,5,4,2,42,0,5,2,4,0,45,14571.987309469816,3,0,1,1,6,0,2,2,4,1,4,0,0,0,0,0
10,1,2,1,6,4,4,50,0,5,2,4,0,32,19725.235326513262,2,0,2,1,3,0,2,2,4,3,4,0,0,0,0,0
5,1,1,1,4,3,4,57,1,5,2,4,0,13,21388.30054769154,1,0,1,1,6,3,3,1,4,4,4,0,0,0,0,0
7,1,3,1,6,4,3,40,1,5,2,4,0,19,14313.97713554449,3,0,1,1,4,0,2,2,3,3,4,0,0,0,0,0
10,1,2,1,6,4,3,56,1,5,2,4,0,43,11662.24795401301,2,0,1,1,3,0,2,2,3,4,4,0,0,0,0,0
6,1,3,1,1,1,2,50,1,5,2,4,0,41,21996.558663785418,3,0,1,1,3,0,2,2,4,3,2,0,0,0,0,0
8,1,2,1,5,4,3,39,1,4,2,4,0,14,16036.697243877923,2,0,2,1,5,1,2,2,4,1,4,0,0,0,0,0
11,1,1,1,6,2,3,67,0,4,2,4,0,4,6576.892755335213,1,0,1,1,0,0,2,1,1,1,3,0,0,0,0,0
7,1,3,1,5,2,2,40,1,5,2,4,0,6,21214.472772564885,1,0,1,1,2,0,1,1,4,1,4,0,0,0,0,0
10,2,3,1,7,5,3,40,0,5,2,4,0,40,14191.748220514584,2,0,1,1,0,0,2,2,2,4,4,0,0,0,0,0
11,1,3,1,5,4,3,39,1,5,2,4,0,90,36523.08832794247,1,0,2,1,1,0,2,1,4,4,4,0,0,0,0,0
8,1,1,1,6,4,5,67,1,4,2,4,0,3,2212.0607037262303,2,0,1,1,4,0,2,1,4,1,4,0,0,0,0,0
10,1,4,1,4,3,4,46,0,5,2,4,0,30,17509.097700791,2,0,1,1,5,0,2,2,2,4,4,0,0,0,0,0
8,1,3,1,6,2,2,52,0,5,2,4,0,28,6465.152975826342,3,0,1,1,4,0,2,2,4,1,4,0,0,0,0,0
7,1,2,1,6,5,5,49,0,4,2,4,0,25,3834.7393402714433,2,0,1,1,4,0,2,2,4,3,4,0,0,0,0,0
11,1,2,1,6,4,4,60,1,5,2,4,0,42,1091.4959953343516,3,0,1,1,3,0,2,2,2,1,2,0,0,0,0,0
11,1,4,1,4,4,4,42,0,5,2,4,0,43,14890.444209686451,3,1,2,1,2,0,2,2,4,1,4,0,0,0,0,0
11,1,2,1,6,2,2,36,0,5,2,4,0,13,8723.075403676747,2,0,1,1,6,0,2,2,2,1,4,0,0,0,0,0
8,1,3,1,6,2,1,41,0,4,2,1,1,26,3284.851249859961,2,0,1,1,5,0,3,2,3,4,4,0,0,0,0,0
9,1,2,1,6,4,2,53,0,4,2,4,0,26,10126.10416761417,4,0,1,1,6,0,2,2,2,3,2,0,0,0,0,0
4,1,4,1,6,2,1,35,0,4,2,4,0,6,3352.8955321461553,1,0,1,1,4,0,3,2,4,1,4,0,0,0,0,0
7,1,2,1,6,2,4,32,0,5,2,4,0,28,9399.155097102464,3,0,1,1,0,0,2,2,4,2,4,0,0,0,0,0
8,1,1,1,6,2,3,66,1,4,2,4,0,9,11092.707916190882,1,0,1,1,7,0,2,1,4,4,3,0,0,0,0,0
6,1,2,1,5,2,2,47,1,3,2,4,0,125,25804.739091586147,2,0,1,1,19,0,2,2,4,1,4,0,0,0,0,0
5,1,4,1,5,2,2,47,1,5,2,4,0,29,21221.820388027238,2,0,1,1,3,0,2,2,4,1,4,0,0,0,0,0
11,1,3,1,6,4,3,63,1,5,2,4,0,61,16714.34710485022,3,0,2,1,0,0,3,3,2,4,3,0,0,0,0,0
6,1,2,1,6,3,3,52,1,5,2,4,0,25,26268.446952062608,2,0,1,1,8,3,2,2,4,4,4,0,0,0,0,0
9,1,1,1,6,2,2,60,0,3,2,1,0,21,23204.477924284525,2,0,1,1,2,0,3,1,3,3,4,0,0,0,0,0
7,1,2,1,6,5,4,45,0,5,2,4,0,18,12421.743623585453,2,0,1,1,0,0,2,2,2,3,4,0,0,0,0,0
11,1,2,1,6,5,3,34,1,5,2,4,0,13,15273.55379056037,2,0,1,1,5,0,2,2,2,1,4,0,0,0,0,0
10,1,2,1,7,4,4,62,0,5,2,4,0,17,8903.521186541193,2,0,2,1,2,0,3,2,3,1,4,0,0,0,0,0
11,1,1,1,5,5,5,37,0,5,2,4,0,22,11351.03615303041,1,0,1,1,1,0,2,1,3,1,2,0,0,0,0,0
8,1,3,1,6,4,4,45,0,4,2,4,0,31,6184.245499266846,2,0,1,1,5,0,2,1,3,4,3,0,0,0,0,0
6,1,2,1,5,1,4,56,0,5,2,4,0,11,10281.065569621402,2,0,1,1,11,0,2,2,2,3,4,0,0,0,0,0
9,1,2,1,2,3,2,61,0,4,2,4,0,43,15691.201506230953,2,0,1,1,6,0,2,2,2,4,4,0,0,0,0,0
7,1,2,1,6,3,3,53,0,5,2,4,0,15,7881.809071830336,3,0,1,1,3,0,2,2,2,4,4,0,0,0,0,0
3,1,2,1,6,5,5,29,1,5,2,4,0,15,15300.966475151119,2,0,1,1,7,0,2,2,2,1,4,0,0,0,0,0
8,1,1,1,6,3,2,51,1,4,2,4,0,56,12927.752825660917,1,0,1,1,8,0,3,1,2,4,4,0,0,0,0,0
7,1,3,1,6,1,4,54,0,5,2,4,0,32,21271.971750086945,1,0,1,1,5,0,3,1,4,2,4,0,0,0,0,0
11,1,2,1,6,2,2,45,1,5,2,4,0,82,5174.166114412439,2,0,1,1,3,2,3,2,3,4,3,0,0,0,0,0
10,1,3,1,5,3,4,29,0,5,2,4,0,25,197943.62945680582,2,0,1,1,1,0,3,2,4,1,4,0,0,0,0,0
8,1,2,1,6,4,3,37,1,3,2,4,0,30,13657.197811780907,1,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0
7,1,2,1,6,2,5,58,0,4,2,4,0,25,26434.717239761412,2,0,1,1,6,2,2,2,1,3,4,0,0,0,0,0
11,1,2,1,7,4,3,42,0,5,2,4,0,65,16662.390234704406,2,0,2,1,5,0,3,2,2,3,4,0,0,0,0,0
7,1,2,1,6,4,3,33,1,4,2,1,0,39,16024.762930841607,2,0,1,1,4,0,2,2,1,1,4,0,0,0,0,0
11,1,4,1,6,4,3,42,1,5,2,4,0,24,14329.30794468939,3,0,2,1,40,0,2,2,3,3,4,0,0,0,0,0
8,1,2,1,5,5,3,63,0,5,2,4,0,13,11208.173244175812,2,0,1,1,2,0,2,2,3,1,2,0,0,0,0,0
11,1,2,1,5,4,3,58,0,5,2,4,0,11,6528.630874987991,2,0,1,1,2,0,2,2,2,1,4,0,0,0,0,0
8,1,1,1,6,2,4,31,1,5,2,4,0,5,12571.455141281625,1,0,1,1,4,0,2,1,4,1,4,0,0,0,0,0
9,1,2,1,2,5,4,47,1,5,2,4,0,74,25928.32653276051,2,0,1,1,8,0,2,1,4,3,4,0,0,0,0,0
11,1,3,1,6,5,3,45,0,5,2,4,0,16,10637.629830222622,2,1,1,1,5,0,3,2,3,4,3,0,0,0,0,0
9,1,2,1,6,4,3,46,1,4,2,4,0,14,13335.54037445069,2,0,1,1,2,0,2,2,4,4,4,0,0,0,0,0
6,1,2,1,1,5,3,62,1,3,2,4,0,8,17852.607226638946,2,0,2,1,15,0,2,2,4,1,4,0,0,0,0,0
8,1,2,1,6,1,2,50,0,4,2,4,0,17,12949.86636164586,4,0,1,1,5,0,3,2,4,3,4,0,0,0,0,0
10,1,3,1,6,1,4,57,1,4,2,4,0,27,12642.97463389512,2,0,1,1,7,0,2,2,3,3,3,0,0,0,0,0
9,1,2,1,4,3,3,52,1,4,2,4,0,13,12488.911752225045,4,0,1,1,4,0,2,2,4,1,4,0,0,0,0,0
10,1,2,1,7,4,4,39,1,5,2,4,0,21,9018.694274715845,1,0,1,1,17,0,2,2,4,4,4,0,0,0,0,0
6,1,2,1,2,2,3,54,0,4,2,4,0,25,40512.989569605794,2,0,2,1,3,0,2,2,4,3,4,0,0,0,0,0
6,1,2,1,5,4,3,55,1,5,2,4,0,11,4815.494383754099,3,0,2,1,1,1,2,2,4,1,4,0,0,0,0,0
8,1,1,1,4,1,1,59,1,5,2,4,0,16,1584.5702454199245,1,0,1,1,1,0,3,1,3,3,4,0,0,0,0,0
8,1,1,1,4,1,1,59,1,5,2,4,0,16,1583.9494700320597,1,0,1,1,1,0,2,1,3,3,4,0,0,0,0,0
8,1,2,1,6,5,3,40,1,4,2,4,0,21,326.97992587123736,4,0,1,1,19,0,3,2,2,1,4,0,0,0,0,0
10,1,2,1,5,2,2,44,0,5,2,4,0,47,12038.223181752055,3,0,1,1,6,0,2,2,3,3,3,0,0,0,0,0
9,1,2,1,6,2,2,47,0,4,2,1,0,56,23183.74391695547,1,0,1,1,9,0,3,2,4,1,4,0,0,0,0,0
8,1,1,1,7,2,4,60,1,5,2,4,0,19,15986.98398105899,1,0,1,1,0,0,2,1,1,3,2,0,0,0,0,0
7,1,2,1,6,3,3,54,1,5,2,4,0,29,671.3691575314907,2,0,2,1,5,1,3,2,3,4,4,0,0,0,0,0
9,1,2,1,6,4,2,66,0,5,2,4,0,49,10209.907927453902,2,0,1,1,8,0,2,2,2,3,4,0,0,0,0,0
11,1,2,1,6,4,5,45,0,5,2,4,0,9,5408.479811511748,2,0,1,1,9,0,3,2,4,1,4,0,0,0,0,0
8,1,1,1,6,5,4,33,0,5,2,4,0,16,7049.219148545694,1,0,1,1,3,0,3,1,3,3,3,0,0,0,0,0
11,1,2,1,2,3,4,52,0,5,2,4,0,20,18921.64167570367,2,0,1,1,6,0,2,2,4,1,3,0,0,0,0,0
9,1,2,1,2,4,4,51,0,4,2,4,0,58,13116.468244500138,2,0,1,1,0,0,3,2,4,3,4,0,0,0,0,0
10,1,3,1,5,3,4,48,1,5,2,4,0,28,17703.533261452383,1,0,1,1,6,0,2,2,4,1,4,0,0,0,0,0
11,1,2,1,6,3,3,61,1,4,2,4,0,233,658.364366856123,2,0,2,1,20,0,3,2,3,4,4,0,1,0,0,0
10,1,2,1,6,2,3,51,0,5,2,4,0,46,10656.258921528522,1,0,1,1,3,0,2,2,1,4,4,0,0,0,0,0
9,1,4,1,6,5,5,49,1,5,2,4,0,38,28198.893939320937,2,0,1,1,14,0,1,3,4,4,4,0,0,0,0,0
10,1,3,1,2,5,4,49,0,4,2,4,0,49,19224.56049098319,2,0,2,1,7,0,2,2,4,3,4,0,0,0,0,0
11,1,2,1,6,5,5,45,0,5,2,4,0,9,5405.028138293743,2,0,1,1,9,0,3,2,3,1,4,0,0,0,0,0
11,1,3,1,6,5,5,45,0,5,2,4,0,18,7328.858422049225,3,0,2,1,2,0,2,3,3,4,4,0,0,0,0,0
11,1,2,1,1,4,2,32,0,4,2,4,0,37,22655.200279216413,2,0,1,1,4,0,3,2,4,4,4,0,0,0,0,0
8,1,3,1,6,5,4,42,1,5,2,4,0,12,7064.5881174324695,3,0,2,1,3,1,2,3,3,4,4,0,0,0,0,0
11,1,2,1,6,2,1,62,0,4,2,1,0,10,3209.590694379151,2,0,1,1,24,0,3,2,4,4,4,0,0,0,0,0
7,1,2,1,6,3,3,60,1,5,2,4,0,25,740.4605641520753,2,0,2,1,4,1,3,2,2,4,4,0,0,0,0,0
10,1,1,1,6,2,3,40,0,3,2,2,0,24,8937.307513029336,1,0,2,1,1,0,2,1,4,1,3,0,0,0,0,0
7,1,1,1,6,2,3,52,0,5,2,4,0,15,10669.51783444546,1,0,1,1,13,0,1,1,1,4,4,0,1,0,0,0
7,2,4,1,6,2,4,51,0,5,2,4,0,29,7949.820371386058,2,0,1,1,0,0,2,2,3,3,4,0,0,0,0,0
10,1,3,1,6,4,4,46,1,4,2,4,0,31,6011.3519867738205,2,0,2,1,0,0,2,2,4,4,4,0,0,0,0,0
6,1,5,1,2,4,3,32,0,4,2,4,0,47,5614.989059729894,5,0,1,1,18,0,3,5,4,4,3,0,0,0,0,0
6,1,3,1,6,1,2,55,0,5,2,4,0,45,34658.50605476654,2,0,1,1,0,0,3,2,4,4,4,0,0,0,0,0
6,1,1,1,5,5,4,43,0,4,2,4,0,52,6161.500568931857,2,0,1,1,6,3,2,1,3,3,4,0,0,0,0,0
7,1,3,1,3,2,3,60,0,5,2,4,0,42,14212.653116831245,3,0,1,1,15,0,2,2,2,4,4,0,0,0,0,0
11,1,2,1,2,5,3,49,0,5,2,4,0,24,5775.3869004002245,1,0,1,1,5,0,2,2,3,1,4,0,0,0,0,0
10,2,2,1,3,5,3,60,0,5,2,4,0,28,14182.677619427926,3,0,1,1,11,1,2,2,2,1,4,0,0,0,0,0
6,1,1,1,1,2,5,50,0,5,2,4,0,24,10300.827057537577,2,0,1,1,4,0,2,1,4,3,4,0,0,0,0,0
11,1,3,1,6,5,5,33,0,5,2,4,0,20,7206.865578252851,2,1,1,1,3,0,2,2,2,4,4,0,0,0,0,0
11,1,3,1,7,2,2,38,0,4,2,4,0,45,30568.162750343577,2,1,1,1,4,0,2,2,2,4,4,0,0,0,0,0
7,1,2,1,5,2,3,42,0,5,2,4,0,114,5115.177445153133,2,0,1,1,4,2,3,2,1,1,3,0,0,0,0,0
3,1,2,1,6,2,2,49,0,4,2,4,0,19,5202.543751818629,3,0,1,1,5,0,3,2,1,3,3,0,0,0,0,0
11,1,2,1,5,2,3,42,0,4,2,4,0,11,3235.8417132443765,1,0,1,1,3,0,3,2,3,4,4,0,0,0,0,0
7,1,2,1,6,4,4,44,0,5,2,4,0,17,5400.657045770716,2,0,1,1,15,1,3,1,4,4,4,0,0,0,0,0
9,1,1,1,6,1,2,58,1,5,2,2,0,20,11799.362304081911,2,0,1,1,7,0,2,1,4,3,4,0,0,0,0,0
6,1,1,1,7,3,4,36,0,5,2,2,0,12,8940.799221247988,1,0,2,1,2,0,2,1,4,1,4,0,0,0,0,0
8,1,2,1,8,2,4,43,1,5,2,4,0,48,19696.202993790965,2,0,2,1,5,0,2,2,3,2,4,0,0,0,0,0
10,1,3,1,6,2,3,40,1,5,2,4,0,29,11580.684551309427,2,0,1,1,3,0,2,2,4,4,4,0,0,0,0,0
8,1,2,1,5,3,3,58,1,5,2,4,0,6,4776.9877318134295,1,0,2,1,5,0,2,1,4,1,4,0,0,0,0,0
5,1,1,1,6,1,2,56,1,2,2,2,0,34,11844.079882001395,2,0,1,1,4,0,2,1,4,1,4,0,0,0,0,0
10,1,4,1,4,4,3,49,0,4,2,4,0,26,12661.861259860847,3,0,1,1,7,0,3,2,3,1,4,0,0,0,0,0
11,1,3,1,2,3,3,57,0,4,2,4,0,43,19127.6695284191,2,0,1,1,7,0,3,2,4,3,4,0,0,0,0,0
11,1,3,1,6,4,4,50,1,4,2,4,0,13,4642.04153125332,4,0,1,1,1,0,3,2,3,4,4,0,0,0,0,0
6,1,4,1,3,5,4,31,1,5,2,4,0,12,17949.605418390558,3,0,1,1,15,0,2,2,4,1,4,0,0,0,0,0
10,1,3,1,1,1,2,48,1,4,2,4,0,69,22382.892267453743,3,0,1,1,6,0,2,2,3,1,4,0,0,0,0,0
7,1,2,1,6,2,3,65,1,5,2,4,0,15,6564.173137947601,2,0,1,1,4,0,2,2,4,1,4,0,0,0,0,0
8,1,2,1,4,2,2,49,1,5,2,4,0,45,11920.540227169837,2,0,1,1,3,0,2,2,3,3,4,0,0,0,0,0
10,1,2,1,5,5,3,62,0,5,2,4,0,30,11502.954648731637,2,0,1,1,6,0,2,2,3,4,4,0,0,0,0,0
6,1,2,1,7,3,4,59,0,5,2,2,0,21,8914.639708682766,2,0,1,1,5,0,3,2,4,1,4,0,0,0,0,0
11,1,2,1,3,5,5,54,1,5,2,4,0,48,14854.288374486616,2,0,2,1,2,0,2,2,4,1,4,0,0,0,0,0
11,1,2,1,2,2,2,53,1,5,2,4,0,15,200.72181121828055,2,0,1,1,0,0,3,2,2,3,4,0,0,0,0,0
8,1,2,1,7,4,3,42,1,5,2,4,0,15,20280.11728705007,2,0,1,1,0,0,3,2,3,3,4,0,0,0,0,0
10,1,1,1,5,5,4,38,0,5,2,4,0,18,5859.811844164143,1,0,1,1,1,0,2,1,3,1,4,0,0,0,0,0
7,2,2,1,6,3,4,61,0,5,2,4,0,25,7929.781869560738,1,0,1,1,5,0,2,2,3,3,4,0,0,0,0,0
1,1,2,1,5,1,2,47,0,5,2,4,0,30,8201.282578912149,2,0,1,1,0,0,2,1,4,4,4,0,0,0,0,0
7,1,2,1,3,1,2,59,0,5,2,4,0,14,14149.361310265544,2,0,1,1,7,2,2,2,2,4,4,0,0,0,0,0
8,1,1,1,7,4,2,57,1,4,2,4,0,36,2522.3781761105506,2,0,1,1,13,0,2,1,3,1,4,0,0,0,0,0
11,1,2,1,6,2,2,48,0,5,2,4,0,22,8182.5441242764,2,0,1,1,11,0,2,2,4,4,4,0,0,0,0,0
7,1,3,1,5,4,4,40,0,5,2,4,0,25,17050.0130931837,2,0,2,1,2,0,2,2,4,3,4,0,0,0,0,0
11,1,2,1,6,4,2,47,0,5,2,4,0,23,8183.296039781447,2,0,1,1,12,0,2,2,4,4,4,0,0,0,0,0
10,1,2,1,4,4,4,67,0,4,2,4,0,33,12702.528776472425,2,0,1,1,9,0,3,2,3,1,4,0,0,0,0,0
9,1,3,2,2,2,4,43,1,5,2,4,0,25,13184.483189943729,2,0,1,1,9,0,3,2,4,3,4,0,0,0,0,0
10,1,3,1,2,2,3,45,1,4,2,4,0,34,548.0510488284817,3,0,1,1,6,0,3,2,3,4,4,0,0,0,0,0
10,1,3,1,5,3,2,54,0,4,2,4,0,21,15685.763351833863,2,0,2,1,5,0,2,2,1,4,4,0,0,0,0,0
8,1,2,1,4,1,3,48,1,3,2,1,0,15,21426.841552801237,1,0,1,1,8,2,3,1,4,3,3,0,0,0,0,0
10,1,2,1,6,4,4,52,0,5,2,4,0,15,12680.11346619405,1,0,1,1,8,0,2,2,3,1,4,0,0,0,0,0
9,1,2,1,6,2,2,43,0,3,2,1,0,30,23139.251377462446,1,0,1,1,4,0,3,2,3,1,4,0,0,0,0,0
10,1,2,1,6,4,2,40,0,5,2,4,0,34,19849.437996053093,1,0,1,1,0,0,3,1,2,3,4,0,0,0,0,0
7,1,3,1,1,2,2,47,0,5,2,4,0,12,4955.93874030962,3,0,1,1,4,1,3,2,3,1,3,0,0,0,0,0
7,1,3,1,6,5,3,44,0,5,2,4,0,16,10637.77378721369,2,1,1,1,5,0,3,2,4,4,3,0,0,0,0,0
6,1,2,1,6,5,3,57,0,5,2,4,0,43,26505.545165365715,2,0,1,1,3,0,2,2,1,3,4,0,0,0,0,0
7,2,1,1,3,5,3,57,0,5,2,4,0,6,14129.479571034271,1,0,1,1,4,2,2,1,2,1,4,0,0,0,0,0
4,1,3,1,7,2,2,38,0,4,2,4,0,45,30560.421325423133,2,1,1,1,4,0,2,2,2,4,4,0,0,0,0,0
7,1,4,1,1,5,5,51,1,4,2,4,0,47,15007.94666650195,2,0,1,1,2,0,2,3,4,1,4,0,0,0,0,0
7,1,2,1,2,5,4,35,0,4,2,4,0,25,4022.851831586998,2,0,2,1,6,0,2,2,3,1,4,0,0,0,0,0
10,1,1,1,4,2,2,54,1,5,2,4,0,17,19799.992826836726,3,0,1,1,0,0,2,1,3,3,3,0,0,0,0,0
8,1,3,1,6,3,4,60,1,3,2,4,0,26,9471.195240773171,3,0,1,1,2,0,2,3,4,1,4,0,0,0,0,0
7,1,1,1,5,4,4,53,1,4,2,4,0,32,1204.4009558932128,2,0,1,1,3,0,2,1,2,1,3,0,0,0,0,0
7,1,2,1,6,2,4,29,0,4,2,4,0,23,48844.08969418023,2,0,2,1,3,0,2,2,4,3,4,0,0,0,0,0
11,2,2,1,5,2,5,49,0,5,2,4,0,8,11363.227433484413,1,0,1,1,4,0,2,1,4,1,4,0,0,0,0,0
11,1,4,1,8,4,4,55,0,5,2,4,0,18,14681.872907153649,3,0,1,1,6,0,2,3,3,3,4,0,0,0,0,0
7,1,3,1,1,4,3,44,1,4,2,4,0,53,635.6971065224702,2,0,1,1,3,0,3,2,2,4,4,0,0,0,0,0
6,1,4,1,1,5,5,41,1,5,2,4,0,46,17912.129009410495,2,0,1,2,3,0,2,2,4,1,4,0,0,0,0,0
11,1,3,1,6,3,3,56,1,4,2,4,0,25,16220.998614824512,3,0,2,1,1,0,2,3,2,4,4,0,0,0,0,0
10,1,2,1,1,5,2,29,1,3,2,4,0,38,19567.567904942905,2,0,2,1,4,0,2,2,4,1,4,0,0,0,0,0
10,1,3,1,4,4,3,65,1,5,2,4,0,71,16697.289758361767,3,0,2,1,0,0,3,3,2,4,3,0,0,0,0,0
11,1,3,1,4,4,2,50,0,5,2,4,0,32,8746.224149330888,2,0,1,1,3,0,2,2,3,1,4,0,0,0,0,0
10,1,2,1,4,1,4,57,0,5,2,4,0,18,12663.834192744633,2,0,1,1,7,0,2,2,3,1,4,0,0,0,0,0
8,1,2,1,6,4,4,55,0,4,2,4,0,33,13791.198193463068,2,0,1,1,2,0,2,2,4,1,4,0,0,0,0,0
7,1,2,1,5,2,2,40,1,4,2,4,0,41,24150.046706106586,2,0,1,1,4,0,2,2,4,4,4,0,0,0,0,0
8,1,1,1,6,4,3,50,1,3,2,4,0,45,13607.6412718078,2,0,1,1,0,0,2,1,4,4,4,0,0,0,0,0
11,1,2,1,4,4,4,65,1,5,2,4,0,29,9029.465167606104,1,0,1,1,1,0,2,2,3,4,4,0,0,0,0,0
11,1,2,1,6,4,2,34,0,5,2,4,0,14,8695.165103399877,2,0,1,1,4,0,2,2,4,1,4,0,0,0,0,0
11,1,3,1,6,4,2,47,0,5,2,4,0,105,7365.347509565195,3,0,1,1,2,0,2,2,3,3,4,0,1,0,0,0
10,1,4,1,5,5,3,35,1,4,2,4,0,40,5930.508679336665,1,1,2,1,2,0,2,2,3,1,4,0,0,0,0,0
10,1,3,1,5,1,1,49,0,5,2,4,0,39,1404.7567616083381,2,0,1,1,5,0,2,1,1,1,4,0,0,0,0,0
6,1,4,1,6,2,5,43,0,5,2,4,0,86,26482.994479998,3,0,1,1,0,0,2,3,1,3,4,0,0,0,0,0
5,1,2,1,5,2,2,50,1,5,2,4,0,62,21194.67974089303,2,0,1,1,5,0,2,1,4,1,4,0,0,0,0,0
10,1,2,1,5,4,4,41,0,5,2,4,0,54,11458.641518279943,1,0,1,1,16,0,2,2,1,1,4,0,0,0,0,0
9,1,2,1,6,2,2,51,1,5,2,4,0,11,12235.816880478855,2,0,1,1,12,0,2,1,1,2,4,0,0,0,0,0
11,1,3,1,7,4,3,34,0,5,2,4,0,33,16665.28151826619,3,0,2,1,3,0,2,3,2,3,4,0,0,0,0,0
6,1,2,1,8,2,2,49,0,4,2,1,0,23,6546.94256544433,2,0,1,1,3,0,2,2,4,1,4,0,0,0,0,0
8,1,2,1,6,4,4,41,0,4,2,4,0,30,6206.608444701031,2,0,1,1,0,0,2,2,3,3,4,0,0,0,0,0
3,1,2,1,6,5,5,29,1,5,2,4,0,16,15299.46717229387,2,0,1,1,7,0,2,2,2,1,4,0,0,0,0,0
11,1,4,1,6,2,4,36,0,4,2,4,0,7,8015.721299543708,2,0,1,1,2,0,2,2,1,4,3,0,0,0,0,0
7,1,2,1,5,4,4,36,0,5,2,4,0,20,17112.995528889278,1,0,2,1,3,0,3,2,4,3,4,0,0,0,0,0
11,1,2,1,5,4,4,53,0,5,2,4,0,63,14532.265582719141,3,0,1,1,9,0,3,2,4,1,3,0,0,0,0,0
6,1,3,1,6,5,1,51,1,5,2,4,0,15,25785.979156271005,3,0,1,1,6,0,2,2,4,3,4,0,0,0,0,0
10,1,1,1,5,5,3,73,0,4,2,4,0,20,11483.26499789146,1,0,1,1,0,0,2,1,3,4,4,0,0,0,0,0
5,1,3,1,5,4,3,49,1,5,2,4,0,26,17866.905693740177,2,0,1,1,5,0,2,2,3,1,2,0,0,0,0,0
11,1,4,1,6,1,2,33,0,5,2,4,0,32,8381.660721781855,3,0,1,1,4,0,2,3,3,1,3,0,0,0,0,0
8,1,2,1,4,5,5,55,0,4,2,4,0,18,10104.921646014007,4,0,1,1,6,0,2,2,3,3,3,0,0,0,0,0
8,1,1,1,4,4,2,58,0,2,2,4,0,43,2504.5672883019383,2,0,1,1,8,0,2,1,4,1,4,0,0,0,0,0
11,1,2,2,1,4,4,48,1,4,2,4,0,7,24243.104403006368,2,0,1,1,6,0,2,1,4,3,4,0,0,0,0,0
11,1,2,1,6,5,4,35,1,5,2,4,0,17,15391.506368482775,3,0,1,1,2,0,2,2,3,1,4,0,0,0,0,0
7,1,3,1,5,3,4,43,1,5,2,4,0,13,17788.62307518283,1,0,1,2,4,0,2,2,3,1,2,0,0,0,0,0
10,1,4,1,6,5,4,43,0,5,2,4,0,33,11511.76565356779,3,0,1,2,1,0,2,2,2,4,4,0,0,0,0,0
6,1,1,1,4,5,3,46,1,5,2,4,0,30,10926.054050328581,2,0,1,1,11,0,3,1,3,4,4,0,0,0,0,0
11,1,2,1,2,3,4,48,0,5,2,4,0,15,18959.326541369588,2,0,1,1,5,0,2,2,4,1,3,0,0,0,0,0
7,1,1,1,2,2,4,37,0,4,2,4,0,5,43000.52848414592,1,0,2,1,2,0,2,1,4,3,4,0,0,0,0,0
6,1,3,1,1,5,2,39,0,3,2,4,0,39,18078.968910710515,2,0,1,1,1,0,2,2,4,1,4,0,0,0,0,0
10,1,2,1,1,5,3,34,1,5,2,4,0,28,5902.781101351575,1,0,2,1,0,0,2,1,2,1,4,0,0,0,0,0
8,1,2,1,6,5,5,31,0,4,2,4,0,31,10081.893756166124,2,0,1,1,13,0,3,2,3,4,3,0,0,0,0,0
8,1,3,1,4,1,1,48,1,5,2,4,0,32,1561.035544718265,2,0,1,1,0,0,2,2,2,3,4,0,0,0,0,0
11,1,2,1,6,4,2,45,1,5,2,4,0,51,15036.66759335895,2,0,1,1,13,0,2,2,4,1,4,0,0,0,0,0
8,1,5,1,6,2,2,33,1,5,2,4,0,16,8016.267461213156,2,0,1,1,0,0,2,4,3,4,3,0,0,0,0,0
